id,context,eventA,eventB,label_temp,label,pos_partition
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",taken,floating,AFTER,1,"{has, taken, against, have, been, found, floating}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",found,floating,EQUAL,2,"{have, now, been, found, floating}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have now been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",found,cloaked,AFTER,1,"{cloaked, causing, have, been, found}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",cloaked,causing,BEFORE,0,"{causing, while, cloacked} "
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",forced,checked,AFTER,1,"{has, been, forced, to, checked, every, morning}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",checked,vowed,BEFORE,0,"{checked, every, morning, had, made, and, vowed}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",kept,vowed,BEFORE,0,"{kept, had, made, and, vowed}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",causing,cloaked,BEFORE,0,"{cloaked, causing}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",obscuring,cloaked,EQUAL,2,"{cloaked, causing, and, obscuring} "
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",upgrading,pushed,AFTER,1,"{pushed, saying, of, upgrading,  would, be}"
nyt_20130321_china_pollution,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",surge,released,AFTER,1,"{would, result, in, surge, on, feb, released, saying}"
WSJ_20130321_1145,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City. So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up. Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates. In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high. On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups."" The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now.",forced,held,AFTER,1,"{early, this, year, was, forced, had, had, seven, years}"
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",startled,finishing,AFTER,1,"{what, has, startled, what, did, this, month, won, finishing}"
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",finishing,set,AFTER,1,"{what, has, startled, what, did, won, that, was, set, before, early, 2011}"
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",startled,won,AFTER,1,"{what, has, startled, what, did, this, month, won}"
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",won,set,AFTER,1,"{won, that, was, set, days, before, early, 2011, this, month}"
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",finishing,won,EQUAL,2,"{won,, finishing}"
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",startled,won,AFTER,1,"{what, has, startled, what, did, this, month, won}"
bbc_20130322_721,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",documenting,voiced,BEFORE,0,"{is, famous, for, documenting, has, voiced}"
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",documenting,asked,BEFORE,0,"{is, famous, for, documenting, has, voiced, and, asked}"
